pais,torneo,fecha,dia,local,visitante,goles_local,goles_visitante
Argentina,Torneo Campeonato 1956,Fecha 24,Oct 28 1956,Chacarita Juniors,Boca Juniors,2,3
Argentina,Torneo Campeonato 1956,Fecha 24,Oct 28 1956,Gimnasia,Ferro,5,2
Argentina,Torneo Campeonato 1956,Fecha 24,Oct 28 1956,Lanús,River Plate,1,3
Argentina,Torneo Campeonato 1956,Fecha 24,Oct 28 1956,Racing,Newell's Old Boys,2,2
Argentina,Torneo Campeonato 1956,Fecha 24,Oct 28 1956,Rosario Central,Estudiantes,1,1
Argentina,Torneo Campeonato 1956,Fecha 24,Oct 28 1956,San Lorenzo,Huracán,0,1
Argentina,Torneo Campeonato 1956,Fecha 24,Oct 28 1956,Tigre,Independiente,2,3
Argentina,Torneo Campeonato 1956,Fecha 25,Nov 1 1956,Boca Juniors,Tigre,3,1
Argentina,Torneo Campeonato 1956,Fecha 25,Nov 1 1956,Ferro,Estudiantes,1,3
Argentina,Torneo Campeonato 1956,Fecha 25,Nov 1 1956,Gimnasia,Racing,1,1
Argentina,Torneo Campeonato 1956,Fecha 25,Nov 1 1956,Huracán,Chacarita Juniors,3,1
Argentina,Torneo Campeonato 1956,Fecha 25,Nov 1 1956,Independiente,Rosario Central,0,1
Argentina,Torneo Campeonato 1956,Fecha 25,Nov 1 1956,Newell's Old Boys,Lanús,1,1
Argentina,Torneo Campeonato 1956,Fecha 25,Nov 1 1956,River Plate,Argentinos Juniors,3,1
Argentina,Torneo Campeonato 1956,Fecha 25,Nov 1 1956,Vélez Sarsfield,San Lorenzo,1,0
Argentina,Torneo Campeonato 1956,Fecha 26,Nov 4 1956,Argentinos Juniors,Newell's Old Boys,0,1
Argentina,Torneo Campeonato 1956,Fecha 26,Nov 4 1956,Chacarita Juniors,Vélez Sarsfield,1,0
Argentina,Torneo Campeonato 1956,Fecha 26,Nov 4 1956,Estudiantes,Independiente,1,2
Argentina,Torneo Campeonato 1956,Fecha 26,Nov 4 1956,Lanús,Gimnasia,5,3
Argentina,Torneo Campeonato 1956,Fecha 26,Nov 4 1956,Racing,Ferro,2,0
Argentina,Torneo Campeonato 1956,Fecha 26,Nov 4 1956,Rosario Central,Boca Juniors,1,1
Argentina,Torneo Campeonato 1956,Fecha 26,Nov 4 1956,San Lorenzo,River Plate,3,3
Argentina,Torneo Campeonato 1956,Fecha 26,Nov 4 1956,Tigre,Huracán,3,2
Argentina,Torneo Campeonato 1956,Fecha 27,Nov 11 1956,Boca Juniors,Estudiantes,1,0
Argentina,Torneo Campeonato 1956,Fecha 27,Nov 11 1956,Ferro,Independiente,2,1
Argentina,Torneo Campeonato 1956,Fecha 27,Nov 11 1956,Gimnasia,Argentinos Juniors,2,2
Argentina,Torneo Campeonato 1956,Fecha 27,Nov 11 1956,Huracán,Rosario Central,3,1
Argentina,Torneo Campeonato 1956,Fecha 27,Nov 11 1956,Newell's Old Boys,San Lorenzo,3,0
Argentina,Torneo Campeonato 1956,Fecha 27,Nov 11 1956,Racing,Lanús,2,1
Argentina,Torneo Campeonato 1956,Fecha 27,Nov 11 1956,River Plate,Chacarita Juniors,1,1
Argentina,Torneo Campeonato 1956,Fecha 27,Nov 11 1956,Vélez Sarsfield,Tigre,2,1
Argentina,Torneo Campeonato 1956,Fecha 28,Nov 17 1956,San Lorenzo,Gimnasia,3,0
Argentina,Torneo Campeonato 1956,Fecha 28,Nov 18 1956,Argentinos Juniors,Racing,1,1
Argentina,Torneo Campeonato 1956,Fecha 28,Nov 18 1956,Chacarita Juniors,Newell's Old Boys,2,1
Argentina,Torneo Campeonato 1956,Fecha 28,Nov 18 1956,Estudiantes,Huracán,4,2
Argentina,Torneo Campeonato 1956,Fecha 28,Nov 18 1956,Independiente,Boca Juniors,1,0
Argentina,Torneo Campeonato 1956,Fecha 28,Nov 18 1956,Lanús,Ferro,3,1
Argentina,Torneo Campeonato 1956,Fecha 28,Nov 18 1956,Rosario Central,Vélez Sarsfield,4,0
Argentina,Torneo Campeonato 1956,Fecha 28,Nov 18 1956,Tigre,River Plate,1,2
Argentina,Torneo Campeonato 1956,Fecha 29,Nov 25 1956,Ferro,Boca Juniors,2,2
Argentina,Torneo Campeonato 1956,Fecha 29,Nov 25 1956,Gimnasia,Chacarita Juniors,1,4
Argentina,Torneo Campeonato 1956,Fecha 29,Nov 25 1956,Huracán,Independiente,1,1
Argentina,Torneo Campeonato 1956,Fecha 29,Nov 25 1956,Lanús,Argentinos Juniors,4,0
Argentina,Torneo Campeonato 1956,Fecha 29,Nov 25 1956,Newell's Old Boys,Tigre,3,1
Argentina,Torneo Campeonato 1956,Fecha 29,Nov 25 1956,Racing,San Lorenzo,6,2
Argentina,Torneo Campeonato 1956,Fecha 29,Nov 25 1956,River Plate,Rosario Central,4,0
Argentina,Torneo Campeonato 1956,Fecha 29,Nov 25 1956,Vélez Sarsfield,Estudiantes,2,2
Argentina,Torneo Campeonato 1956,Fecha 30,Dec 1 1956,Rosario Central,Newell's Old Boys,1,2
Argentina,Torneo Campeonato 1956,Fecha 30,Dec 2 1956,Argentinos Juniors,Ferro,1,2
Argentina,Torneo Campeonato 1956,Fecha 30,Dec 2 1956,Boca Juniors,Huracán,4,1
Argentina,Torneo Campeonato 1956,Fecha 30,Dec 2 1956,Chacarita Juniors,Racing,1,0
Argentina,Torneo Campeonato 1956,Fecha 30,Dec 2 1956,Estudiantes,River Plate,2,1
Argentina,Torneo Campeonato 1956,Fecha 30,Dec 2 1956,Independiente,Vélez Sarsfield,1,1
Argentina,Torneo Campeonato 1956,Fecha 30,Dec 2 1956,San Lorenzo,Lanús,0,0
Argentina,Torneo Campeonato 1956,Fecha 30,Dec 2 1956,Tigre,Gimnasia,2,2
Argentina,Torneo Campeonato 1957,Fecha 1,May 5 1957,Atlanta,Ferro,1,0
Argentina,Torneo Campeonato 1957,Fecha 1,May 5 1957,Boca Juniors,Estudiantes,1,0
Argentina,Torneo Campeonato 1957,Fecha 1,May 5 1957,Gimnasia,Lanús,2,2
Argentina,Torneo Campeonato 1957,Fecha 1,May 5 1957,Independiente,Huracán,2,0
Argentina,Torneo Campeonato 1957,Fecha 1,May 5 1957,Rosario Central,River Plate,1,1
Argentina,Torneo Campeonato 1957,Fecha 1,May 5 1957,San Lorenzo,Racing,2,2
Argentina,Torneo Campeonato 1957,Fecha 1,May 5 1957,Tigre,Newell's Old Boys,0,1
Argentina,Torneo Campeonato 1957,Fecha 1,May 5 1957,Vélez Sarsfield,Argentinos Juniors,1,1
Argentina,Torneo Campeonato 1957,Fecha 2,May 12 1957,Argentinos Juniors,San Lorenzo,3,3
Argentina,Torneo Campeonato 1957,Fecha 2,May 12 1957,Boca Juniors,Gimnasia,3,1
Argentina,Torneo Campeonato 1957,Fecha 2,May 12 1957,Estudiantes,Tigre,6,1
Argentina,Torneo Campeonato 1957,Fecha 2,May 12 1957,Ferro,Vélez Sarsfield,1,2
Argentina,Torneo Campeonato 1957,Fecha 2,May 12 1957,Huracán,Atlanta,3,0
Argentina,Torneo Campeonato 1957,Fecha 2,May 12 1957,Newell's Old Boys,Independiente,1,1
Argentina,Torneo Campeonato 1957,Fecha 2,May 12 1957,Racing,Rosario Central,2,1
Argentina,Torneo Campeonato 1957,Fecha 2,May 12 1957,River Plate,Lanús,5,2
Argentina,Torneo Campeonato 1957,Fecha 3,May 19 1957,Atlanta,Newell's Old Boys,2,2
Argentina,Torneo Campeonato 1957,Fecha 3,May 19 1957,Gimnasia,River Plate,0,2
Argentina,Torneo Campeonato 1957,Fecha 3,May 19 1957,Independiente,Estudiantes,2,3
Argentina,Torneo Campeonato 1957,Fecha 3,May 19 1957,Lanús,Racing,4,3
Argentina,Torneo Campeonato 1957,Fecha 3,May 19 1957,Rosario Central,Argentinos Juniors,3,0
Argentina,Torneo Campeonato 1957,Fecha 3,May 19 1957,San Lorenzo,Ferro,3,0
Argentina,Torneo Campeonato 1957,Fecha 3,May 19 1957,Tigre,Boca Juniors,1,1
Argentina,Torneo Campeonato 1957,Fecha 3,May 19 1957,Vélez Sarsfield,Huracán,0,1
Argentina,Torneo Campeonato 1957,Fecha 4,May 26 1957,Argentinos Juniors,Lanús,3,2
Argentina,Torneo Campeonato 1957,Fecha 4,May 26 1957,Boca Juniors,Independiente,2,0
Argentina,Torneo Campeonato 1957,Fecha 4,May 26 1957,Estudiantes,Atlanta,1,0
Argentina,Torneo Campeonato 1957,Fecha 4,May 26 1957,Ferro,Rosario Central,2,0
Argentina,Torneo Campeonato 1957,Fecha 4,May 26 1957,Huracán,San Lorenzo,3,5
Argentina,Torneo Campeonato 1957,Fecha 4,May 26 1957,Newell's Old Boys,Vélez Sarsfield,0,0
Argentina,Torneo Campeonato 1957,Fecha 4,May 26 1957,Racing,River Plate,1,2
Argentina,Torneo Campeonato 1957,Fecha 4,May 26 1957,Tigre,Gimnasia,5,0
Argentina,Torneo Campeonato 1957,Fecha 5,Jun 2 1957,Atlanta,Boca Juniors,2,1
Argentina,Torneo Campeonato 1957,Fecha 5,Jun 2 1957,Gimnasia,Racing,0,2
Argentina,Torneo Campeonato 1957,Fecha 5,Jun 2 1957,Independiente,Tigre,2,0
Argentina,Torneo Campeonato 1957,Fecha 5,Jun 2 1957,Lanús,Ferro,3,1
Argentina,Torneo Campeonato 1957,Fecha 5,Jun 2 1957,River Plate,Argentinos Juniors,6,2
Argentina,Torneo Campeonato 1957,Fecha 5,Jun 2 1957,Rosario Central,Huracán,1,2
Argentina,Torneo Campeonato 1957,Fecha 5,Jun 2 1957,San Lorenzo,Newell's Old Boys,0,1
Argentina,Torneo Campeonato 1957,Fecha 5,Jun 2 1957,Vélez Sarsfield,Estudiantes,1,0
Argentina,Torneo Campeonato 1957,Fecha 6,Jun 9 1957,Argentinos Juniors,Racing,3,1
Argentina,Torneo Campeonato 1957,Fecha 6,Jun 9 1957,Boca Juniors,Vélez Sarsfield,2,0
Argentina,Torneo Campeonato 1957,Fecha 6,Jun 9 1957,Estudiantes,San Lorenzo,0,0
Argentina,Torneo Campeonato 1957,Fecha 6,Jun 9 1957,Ferro,River Plate,2,4
Argentina,Torneo Campeonato 1957,Fecha 6,Jun 9 1957,Huracán,Lanús,4,1
Argentina,Torneo Campeonato 1957,Fecha 6,Jun 9 1957,Independiente,Gimnasia,1,1
Argentina,Torneo Campeonato 1957,Fecha 6,Jun 9 1957,Newell's Old Boys,Rosario Central,1,1
Argentina,Torneo Campeonato 1957,Fecha 6,Jun 9 1957,Tigre,Atlanta,3,1
Argentina,Torneo Campeonato 1957,Fecha 7,Jun 16 1957,Atlanta,Independiente,1,1
Argentina,Torneo Campeonato 1957,Fecha 7,Jun 16 1957,Gimnasia,Argentinos Juniors,3,1
Argentina,Torneo Campeonato 1957,Fecha 7,Jun 16 1957,Lanús,Newell's Old Boys,2,0
Argentina,Torneo Campeonato 1957,Fecha 7,Jun 16 1957,Racing,Ferro,2,0
Argentina,Torneo Campeonato 1957,Fecha 7,Jun 16 1957,River Plate,Huracán,2,2
Argentina,Torneo Campeonato 1957,Fecha 7,Jun 16 1957,Rosario Central,Estudiantes,2,0
Argentina,Torneo Campeonato 1957,Fecha 7,Jun 16 1957,San Lorenzo,Boca Juniors,3,2
Argentina,Torneo Campeonato 1957,Fecha 7,Jun 16 1957,Vélez Sarsfield,Tigre,1,1
Argentina,Torneo Campeonato 1957,Fecha 8,Jun 23 1957,Atlanta,Gimnasia,0,0
Argentina,Torneo Campeonato 1957,Fecha 8,Jun 23 1957,Boca Juniors,Rosario Central,0,0
Argentina,Torneo Campeonato 1957,Fecha 8,Jun 23 1957,Estudiantes,Lanús,2,2
Argentina,Torneo Campeonato 1957,Fecha 8,Jun 23 1957,Ferro,Argentinos Juniors,2,1
Argentina,Torneo Campeonato 1957,Fecha 8,Jun 23 1957,Huracán,Racing,1,1
Argentina,Torneo Campeonato 1957,Fecha 8,Jun 23 1957,Independiente,Vélez Sarsfield,3,0
Argentina,Torneo Campeonato 1957,Fecha 8,Jun 23 1957,Newell's Old Boys,River Plate,0,2
Argentina,Torneo Campeonato 1957,Fecha 8,Jun 23 1957,Tigre,San Lorenzo,4,2
Argentina,Torneo Campeonato 1957,Fecha 9,Jun 30 1957,Argentinos Juniors,Huracán,0,2
Argentina,Torneo Campeonato 1957,Fecha 9,Jun 30 1957,Gimnasia,Ferro,3,2
Argentina,Torneo Campeonato 1957,Fecha 9,Jun 30 1957,Lanús,Boca Juniors,1,1
Argentina,Torneo Campeonato 1957,Fecha 9,Jun 30 1957,Racing,Newell's Old Boys,1,2
Argentina,Torneo Campeonato 1957,Fecha 9,Jun 30 1957,River Plate,Estudiantes,6,1
Argentina,Torneo Campeonato 1957,Fecha 9,Jun 30 1957,Rosario Central,Tigre,1,1
Argentina,Torneo Campeonato 1957,Fecha 9,Jun 30 1957,San Lorenzo,Independiente,2,1
Argentina,Torneo Campeonato 1957,Fecha 9,Jun 30 1957,Vélez Sarsfield,Atlanta,1,1
Argentina,Torneo Campeonato 1957,Fecha 10,Jul 21 1957,Atlanta,San Lorenzo,1,3
Argentina,Torneo Campeonato 1957,Fecha 10,Jul 21 1957,Boca Juniors,River Plate,2,2
Argentina,Torneo Campeonato 1957,Fecha 10,Jul 21 1957,Estudiantes,Racing,1,3
Argentina,Torneo Campeonato 1957,Fecha 10,Jul 21 1957,Huracán,Ferro,4,0
Argentina,Torneo Campeonato 1957,Fecha 10,Jul 21 1957,Independiente,Rosario Central,1,2
Argentina,Torneo Campeonato 1957,Fecha 10,Jul 21 1957,Newell's Old Boys,Argentinos Juniors,0,0
Argentina,Torneo Campeonato 1957,Fecha 10,Jul 21 1957,Tigre,Lanús,1,1
Argentina,Torneo Campeonato 1957,Fecha 10,Jul 21 1957,Vélez Sarsfield,Gimnasia,0,1
Argentina,Torneo Campeonato 1957,Fecha 11,Jul 27 1957,Argentinos Juniors,Estudiantes,0,2
Argentina,Torneo Campeonato 1957,Fecha 11,Jul 27 1957,Ferro,Newell's Old Boys,3,2
Argentina,Torneo Campeonato 1957,Fecha 11,Jul 27 1957,Gimnasia,Huracán,0,1
Argentina,Torneo Campeonato 1957,Fecha 11,Jul 27 1957,Lanús,Independiente,3,0
Argentina,Torneo Campeonato 1957,Fecha 11,Jul 27 1957,Racing,Boca Juniors,2,0
Argentina,Torneo Campeonato 1957,Fecha 11,Jul 27 1957,River Plate,Tigre,1,0
Argentina,Torneo Campeonato 1957,Fecha 11,Jul 27 1957,Rosario Central,Atlanta,1,0
Argentina,Torneo Campeonato 1957,Fecha 11,Jul 27 1957,San Lorenzo,Vélez Sarsfield,4,0
Argentina,Torneo Campeonato 1957,Fecha 12,Aug 4 1957,Atlanta,Lanús,4,1
Argentina,Torneo Campeonato 1957,Fecha 12,Aug 4 1957,Boca Juniors,Argentinos Juniors,0,1
Argentina,Torneo Campeonato 1957,Fecha 12,Aug 4 1957,Estudiantes,Ferro,2,1
Argentina,Torneo Campeonato 1957,Fecha 12,Aug 4 1957,Independiente,River Plate,0,3
Argentina,Torneo Campeonato 1957,Fecha 12,Aug 4 1957,Newell's Old Boys,Huracán,2,1
Argentina,Torneo Campeonato 1957,Fecha 12,Aug 4 1957,San Lorenzo,Gimnasia,8,1
Argentina,Torneo Campeonato 1957,Fecha 12,Aug 4 1957,Tigre,Racing,1,1
Argentina,Torneo Campeonato 1957,Fecha 12,Aug 4 1957,Vélez Sarsfield,Rosario Central,2,1
Argentina,Torneo Campeonato 1957,Fecha 13,Aug 11 1957,Argentinos Juniors,Tigre,2,0
Argentina,Torneo Campeonato 1957,Fecha 13,Aug 11 1957,Ferro,Boca Juniors,0,0
Argentina,Torneo Campeonato 1957,Fecha 13,Aug 11 1957,Gimnasia,Newell's Old Boys,1,1
Argentina,Torneo Campeonato 1957,Fecha 13,Aug 11 1957,Huracán,Estudiantes,4,1
Argentina,Torneo Campeonato 1957,Fecha 13,Aug 11 1957,Lanús,Vélez Sarsfield,2,3
Argentina,Torneo Campeonato 1957,Fecha 13,Aug 11 1957,Racing,Independiente,2,3
Argentina,Torneo Campeonato 1957,Fecha 13,Aug 11 1957,River Plate,Atlanta,4,1
Argentina,Torneo Campeonato 1957,Fecha 13,Aug 11 1957,Rosario Central,San Lorenzo,1,2
Argentina,Torneo Campeonato 1957,Fecha 14,Aug 15 1957,Atlanta,Racing,2,3
Argentina,Torneo Campeonato 1957,Fecha 14,Aug 15 1957,Boca Juniors,Huracán,0,0
Argentina,Torneo Campeonato 1957,Fecha 14,Aug 15 1957,Estudiantes,Newell's Old Boys,0,0
Argentina,Torneo Campeonato 1957,Fecha 14,Aug 15 1957,Independiente,Argentinos Juniors,0,0
Argentina,Torneo Campeonato 1957,Fecha 14,Aug 15 1957,Rosario Central,Gimnasia,4,1
Argentina,Torneo Campeonato 1957,Fecha 14,Aug 15 1957,San Lorenzo,Lanús,3,1
Argentina,Torneo Campeonato 1957,Fecha 14,Aug 15 1957,Tigre,Ferro,2,1
Argentina,Torneo Campeonato 1957,Fecha 14,Aug 15 1957,Vélez Sarsfield,River Plate,2,2
Argentina,Torneo Campeonato 1957,Fecha 15,Aug 18 1957,Argentinos Juniors,Atlanta,2,1
Argentina,Torneo Campeonato 1957,Fecha 15,Aug 18 1957,Ferro,Independiente,1,2
Argentina,Torneo Campeonato 1957,Fecha 15,Aug 18 1957,Gimnasia,Estudiantes,0,1
Argentina,Torneo Campeonato 1957,Fecha 15,Aug 18 1957,Huracán,Tigre,4,1
Argentina,Torneo Campeonato 1957,Fecha 15,Aug 18 1957,Lanús,Rosario Central,1,0
Argentina,Torneo Campeonato 1957,Fecha 15,Aug 18 1957,Newell's Old Boys,Boca Juniors,0,0
Argentina,Torneo Campeonato 1957,Fecha 15,Aug 18 1957,Racing,Vélez Sarsfield,1,1
Argentina,Torneo Campeonato 1957,Fecha 15,Aug 18 1957,River Plate,San Lorenzo,1,1
Argentina,Torneo Campeonato 1957,Fecha 16,Aug 25 1957,Argentinos Juniors,Vélez Sarsfield,3,3
Argentina,Torneo Campeonato 1957,Fecha 16,Aug 25 1957,Estudiantes,Boca Juniors,3,1
Argentina,Torneo Campeonato 1957,Fecha 16,Aug 25 1957,Ferro,Atlanta,1,1
Argentina,Torneo Campeonato 1957,Fecha 16,Aug 25 1957,Huracán,Independiente,1,0
Argentina,Torneo Campeonato 1957,Fecha 16,Aug 25 1957,Lanús,Gimnasia,2,2
Argentina,Torneo Campeonato 1957,Fecha 16,Aug 25 1957,Newell's Old Boys,Tigre,2,0
Argentina,Torneo Campeonato 1957,Fecha 16,Aug 25 1957,Racing,San Lorenzo,1,0
Argentina,Torneo Campeonato 1957,Fecha 16,Aug 25 1957,River Plate,Rosario Central,2,1
Argentina,Torneo Campeonato 1957,Fecha 17,Sep 1 1957,Atlanta,Huracán,3,1
Argentina,Torneo Campeonato 1957,Fecha 17,Sep 1 1957,Gimnasia,Boca Juniors,1,3
Argentina,Torneo Campeonato 1957,Fecha 17,Sep 1 1957,Independiente,Newell's Old Boys,4,0
Argentina,Torneo Campeonato 1957,Fecha 17,Sep 1 1957,Lanús,River Plate,0,0
Argentina,Torneo Campeonato 1957,Fecha 17,Sep 1 1957,Rosario Central,Racing,1,2
Argentina,Torneo Campeonato 1957,Fecha 17,Sep 1 1957,San Lorenzo,Argentinos Juniors,1,0
Argentina,Torneo Campeonato 1957,Fecha 17,Sep 1 1957,Tigre,Estudiantes,3,1
Argentina,Torneo Campeonato 1957,Fecha 17,Sep 1 1957,Vélez Sarsfield,Ferro,3,1
Argentina,Torneo Campeonato 1957,Fecha 18,Sep 8 1957,Argentinos Juniors,Rosario Central,1,3
Argentina,Torneo Campeonato 1957,Fecha 18,Sep 8 1957,Boca Juniors,Tigre,2,1
Argentina,Torneo Campeonato 1957,Fecha 18,Sep 8 1957,Newell's Old Boys,Atlanta,0,0
Argentina,Torneo Campeonato 1957,Fecha 18,Sep 8 1957,Estudiantes,Independiente,0,0
Argentina,Torneo Campeonato 1957,Fecha 18,Sep 8 1957,Ferro,San Lorenzo,0,0
Argentina,Torneo Campeonato 1957,Fecha 18,Sep 8 1957,Huracán,Vélez Sarsfield,1,1
Argentina,Torneo Campeonato 1957,Fecha 18,Sep 8 1957,Racing,Lanús,1,0
Argentina,Torneo Campeonato 1957,Fecha 18,Sep 8 1957,River Plate,Gimnasia,2,0
Argentina,Torneo Campeonato 1957,Fecha 19,Sep 15 1957,Atlanta,Estudiantes,1,1
Argentina,Torneo Campeonato 1957,Fecha 19,Sep 15 1957,Gimnasia,Tigre,3,0
Argentina,Torneo Campeonato 1957,Fecha 19,Sep 15 1957,Independiente,Boca Juniors,1,0
Argentina,Torneo Campeonato 1957,Fecha 19,Sep 15 1957,Lanús,Argentinos Juniors,1,1
Argentina,Torneo Campeonato 1957,Fecha 19,Sep 15 1957,River Plate,Racing,2,1
Argentina,Torneo Campeonato 1957,Fecha 19,Sep 15 1957,Rosario Central,Ferro,1,0
Argentina,Torneo Campeonato 1957,Fecha 19,Sep 15 1957,San Lorenzo,Huracán,1,0
Argentina,Torneo Campeonato 1957,Fecha 19,Sep 15 1957,Vélez Sarsfield,Newell's Old Boys,3,1
Argentina,Torneo Campeonato 1957,Fecha 20,Sep 22 1957,Argentinos Juniors,River Plate,4,1
Argentina,Torneo Campeonato 1957,Fecha 20,Sep 22 1957,Boca Juniors,Atlanta,4,0
Argentina,Torneo Campeonato 1957,Fecha 20,Sep 22 1957,Estudiantes,Vélez Sarsfield,1,1
Argentina,Torneo Campeonato 1957,Fecha 20,Sep 22 1957,Ferro,Lanús,3,0
Argentina,Torneo Campeonato 1957,Fecha 20,Sep 22 1957,Huracán,Rosario Central,2,0
Argentina,Torneo Campeonato 1957,Fecha 20,Sep 22 1957,Newell's Old Boys,San Lorenzo,4,1
Argentina,Torneo Campeonato 1957,Fecha 20,Sep 22 1957,Racing,Gimnasia,3,0
Argentina,Torneo Campeonato 1957,Fecha 20,Sep 22 1957,Tigre,Independiente,0,1
Argentina,Torneo Campeonato 1957,Fecha 21,Sep 29 1957,Atlanta,Tigre,2,1
Argentina,Torneo Campeonato 1957,Fecha 21,Sep 29 1957,Gimnasia,Independiente,1,0
Argentina,Torneo Campeonato 1957,Fecha 21,Sep 29 1957,Lanús,Huracán,2,0
Argentina,Torneo Campeonato 1957,Fecha 21,Sep 29 1957,Racing,Argentinos Juniors,5,2
Argentina,Torneo Campeonato 1957,Fecha 21,Sep 29 1957,River Plate,Ferro,7,0
Argentina,Torneo Campeonato 1957,Fecha 21,Sep 29 1957,Rosario Central,Newell's Old Boys,3,1
Argentina,Torneo Campeonato 1957,Fecha 21,Sep 29 1957,San Lorenzo,Estudiantes,5,1
Argentina,Torneo Campeonato 1957,Fecha 21,Sep 29 1957,Vélez Sarsfield,Boca Juniors,4,0
Argentina,Torneo Campeonato 1957,Fecha 22,Nov 3 1957,Argentinos Juniors,Gimnasia,3,2
Argentina,Torneo Campeonato 1957,Fecha 22,Nov 3 1957,Boca Juniors,San Lorenzo,4,2
Argentina,Torneo Campeonato 1957,Fecha 22,Nov 3 1957,Estudiantes,Rosario Central,2,1
Argentina,Torneo Campeonato 1957,Fecha 22,Nov 3 1957,Ferro,Racing,1,2
Argentina,Torneo Campeonato 1957,Fecha 22,Nov 3 1957,Huracán,River Plate,0,0
Argentina,Torneo Campeonato 1957,Fecha 22,Nov 3 1957,Independiente,Atlanta,2,0
Argentina,Torneo Campeonato 1957,Fecha 22,Nov 3 1957,Newell's Old Boys,Lanús,2,1
Argentina,Torneo Campeonato 1957,Fecha 22,Nov 3 1957,Tigre,Vélez Sarsfield,0,2
Argentina,Torneo Campeonato 1957,Fecha 23,Nov 10 1957,Argentinos Juniors,Ferro,1,1
Argentina,Torneo Campeonato 1957,Fecha 23,Nov 10 1957,Gimnasia,Atlanta,2,5
Argentina,Torneo Campeonato 1957,Fecha 23,Nov 10 1957,Lanús,Estudiantes,1,2
Argentina,Torneo Campeonato 1957,Fecha 23,Nov 10 1957,Racing,Huracán,5,0
Argentina,Torneo Campeonato 1957,Fecha 23,Nov 10 1957,River Plate,Newell's Old Boys,1,0
Argentina,Torneo Campeonato 1957,Fecha 23,Nov 10 1957,Rosario Central,Boca Juniors,1,3
Argentina,Torneo Campeonato 1957,Fecha 23,Nov 10 1957,San Lorenzo,Tigre,2,1
Argentina,Torneo Campeonato 1957,Fecha 23,Nov 10 1957,Vélez Sarsfield,Independiente,1,0
Argentina,Torneo Campeonato 1957,Fecha 24,Nov 17 1957,Atlanta,Vélez Sarsfield,1,4
Argentina,Torneo Campeonato 1957,Fecha 24,Nov 17 1957,Boca Juniors,Lanús,2,1
Argentina,Torneo Campeonato 1957,Fecha 24,Nov 17 1957,Estudiantes,River Plate,2,1
Argentina,Torneo Campeonato 1957,Fecha 24,Nov 17 1957,Ferro,Gimnasia,3,1
Argentina,Torneo Campeonato 1957,Fecha 24,Nov 17 1957,Huracán,Argentinos Juniors,1,4
Argentina,Torneo Campeonato 1957,Fecha 24,Nov 17 1957,Independiente,San Lorenzo,2,2
Argentina,Torneo Campeonato 1957,Fecha 24,Nov 17 1957,Newell's Old Boys,Racing,2,0
Argentina,Torneo Campeonato 1957,Fecha 24,Nov 17 1957,Tigre,Rosario Central,2,2
Argentina,Torneo Campeonato 1957,Fecha 25,Nov 23 1957,Rosario Central,Independiente,0,0
Argentina,Torneo Campeonato 1957,Fecha 25,Nov 24 1957,Argentinos Juniors,Newell's Old Boys,5,3
Argentina,Torneo Campeonato 1957,Fecha 25,Nov 24 1957,Ferro,Huracán,2,5
Argentina,Torneo Campeonato 1957,Fecha 25,Nov 24 1957,Gimnasia,Vélez Sarsfield,2,1
Argentina,Torneo Campeonato 1957,Fecha 25,Nov 24 1957,Lanús,Tigre,1,2
Argentina,Torneo Campeonato 1957,Fecha 25,Nov 24 1957,Racing,Estudiantes,2,2
Argentina,Torneo Campeonato 1957,Fecha 25,Nov 24 1957,River Plate,Boca Juniors,5,3
Argentina,Torneo Campeonato 1957,Fecha 25,Nov 24 1957,San Lorenzo,Atlanta,0,2
Argentina,Torneo Campeonato 1957,Fecha 26,Nov 29 1957,Independiente,Lanús,3,1
Argentina,Torneo Campeonato 1957,Fecha 26,Dec 1 1957,Atlanta,Rosario Central,0,0
Argentina,Torneo Campeonato 1957,Fecha 26,Dec 1 1957,Boca Juniors,Racing,3,0
Argentina,Torneo Campeonato 1957,Fecha 26,Dec 1 1957,Estudiantes,Argentinos Juniors,4,3
Argentina,Torneo Campeonato 1957,Fecha 26,Dec 1 1957,Huracán,Gimnasia,0,2
Argentina,Torneo Campeonato 1957,Fecha 26,Dec 1 1957,Newell's Old Boys,Ferro,4,0
Argentina,Torneo Campeonato 1957,Fecha 26,Dec 1 1957,Tigre,River Plate,0,0
Argentina,Torneo Campeonato 1957,Fecha 26,Dec 1 1957,Vélez Sarsfield,San Lorenzo,1,1
Argentina,Torneo Campeonato 1957,Fecha 27,Dec 4 1957,Argentinos Juniors,Boca Juniors,0,0
Argentina,Torneo Campeonato 1957,Fecha 27,Dec 4 1957,Ferro,Estudiantes,3,3
Argentina,Torneo Campeonato 1957,Fecha 27,Dec 4 1957,Gimnasia,San Lorenzo,1,1
Argentina,Torneo Campeonato 1957,Fecha 27,Dec 4 1957,Huracán,Newell's Old Boys,1,0
Argentina,Torneo Campeonato 1957,Fecha 27,Dec 4 1957,Lanús,Atlanta,1,1
Argentina,Torneo Campeonato 1957,Fecha 27,Dec 4 1957,Racing,Tigre,2,0
Argentina,Torneo Campeonato 1957,Fecha 27,Dec 4 1957,Rosario Central,Vélez Sarsfield,4,0
Argentina,Torneo Campeonato 1957,Fecha 27,Dec 5 1957,River Plate,Independiente,2,0
Argentina,Torneo Campeonato 1957,Fecha 28,Dec 8 1957,Atlanta,River Plate,1,3
